,id,isomer,conf_id,idock_score,rf_score
5001,1182,15,1,-8.58,7.65
5002,6380,15,3,-9.6,8.02
5003,6762,15,3,-9.06,7.52
5004,4882,15,1,-8.85,7.57
5005,15304,15,1,-8.22,8.03
5006,5531,14,3,-8.57,7.71
5007,12783,14,2,-9.47,7.32
5008,5409,14,2,-7.42,7.23
5009,6671,14,1,-8.63,7.55
5010,14201,14,2,-8.47,7.27
5011,15811,14,1,-8.34,7.29
5012,16938,15,1,-8.8,7.69
5013,15809,14,1,-8.25,7.92
5014,4774,15,1,-8.86,7.57
5015,1827,14,3,-9.55,7.69
5016,9889,14,3,-8.22,7.28
5017,12697,14,3,-8.4,7.41
5018,13181,14,2,-8.24,7.57
5019,513,14,1,-8.62,7.66
5020,5705,14,3,-8.53,7.47
5021,6734,15,3,-9.1,7.56
5022,18643,14,1,-9.15,7.62
5023,6516,15,3,-9.15,7.64
5024,8736,15,1,-8.91,7.52
5025,10975,14,3,-8.29,7.51
5026,12941,14,3,-8.51,7.37
5027,2472,15,2,-8.32,7.35
5028,12898,15,2,-8.51,7.71
5029,15119,14,1,-9.05,7.73
5030,4952,15,3,-8.76,7.67
5031,15468,15,2,-9.33,7.37
5032,17386,15,2,-9.04,8.1
5033,4450,15,2,-9.66,7.71
5034,12797,14,3,-8.17,7.35
5035,1194,15,2,-8.07,7.53
5036,16604,15,1,-8.78,7.3
5037,5130,15,3,-7.64,7.34
5038,13372,15,1,-9.0,7.46
5039,9916,15,2,-9.0,8.09
5040,13604,15,1,-9.25,7.53
5041,5831,14,1,-8.08,7.36
5042,3321,14,1,-7.75,7.46
5043,11117,14,3,-8.48,7.49
5044,2600,15,1,-9.18,7.57
5045,18437,14,1,-8.06,7.42
5046,3070,15,1,-8.38,7.48
5047,2147,14,3,-8.56,7.61
5048,15927,14,1,-9.25,7.55
5049,12305,14,2,-8.4,7.58
5050,12449,14,1,-8.16,7.56
5051,12827,14,2,-8.42,7.88
5052,17815,14,1,-9.15,7.51
5053,4383,14,1,-9.02,7.59
5054,14213,14,2,-8.46,7.81
5055,7163,14,2,-8.27,7.61
5056,13734,15,3,-9.0,7.44
5057,750,15,3,-8.53,7.39
5058,7787,14,3,-9.35,7.45
5059,3038,15,3,-8.17,7.46
5060,2931,14,1,-8.27,7.15
5061,551,14,1,-8.19,7.5
5062,11688,15,1,-9.3,7.78
5063,14940,15,1,-7.89,7.34
5064,3700,15,2,-10.01,7.6
5065,12756,15,2,-8.95,7.45
5066,9329,14,2,-8.76,7.72
5067,8467,14,3,-8.21,7.42
5068,4952,15,1,-8.65,7.46
5069,8252,15,3,-8.44,7.44
5070,16037,14,2,-9.2,7.47
5071,16856,15,2,-9.35,7.8
5072,15097,14,1,-8.89,7.66
5073,6534,15,3,-7.71,7.58
5074,13230,15,3,-9.07,7.68
5075,1870,15,3,-8.88,7.58
5076,8665,14,1,-7.51,7.68
5077,573,14,1,-8.2,7.31
5078,16392,15,3,-8.18,7.77
5079,5681,14,1,-7.72,7.43
5080,3140,15,2,-8.48,7.74
5081,17096,15,2,-8.48,7.67
5082,9531,14,3,-9.01,7.61
5083,18204,15,2,-9.15,7.75
5084,17521,14,1,-8.86,7.62
5085,18637,14,2,-8.27,7.39
5086,802,15,2,-8.4,7.44
5087,1309,14,1,-8.35,7.32
5088,15303,14,3,-7.92,7.61
5089,10659,14,2,-8.42,7.42
5090,14472,15,2,-8.64,7.57
5091,2861,14,2,-8.2,7.53
5092,4655,14,1,-9.49,7.46
5093,6390,15,3,-8.84,7.62
5094,14434,15,2,-8.78,7.58
5095,11193,14,3,-8.35,7.48
5096,6043,14,1,-8.99,7.59
5097,5309,14,3,-8.76,7.44
5098,17725,14,1,-9.04,7.3
5099,7670,15,1,-9.35,7.58
5100,947,14,1,-8.81,7.69
5101,6210,15,1,-8.92,7.55
5102,12576,15,3,-8.45,7.55
5103,7742,15,2,-8.32,7.28
5104,15791,14,2,-8.79,7.35
5105,2853,14,2,-8.74,7.62
5106,18600,15,2,-8.91,7.44
5107,7206,15,3,-9.35,7.55
5108,16030,15,1,-8.9,7.42
5109,134,15,3,-9.98,7.72
5110,6938,15,1,-8.56,7.85
5111,3374,15,1,-8.57,7.32
5112,3810,15,3,-8.12,7.88
5113,12223,14,3,-8.86,7.3
5114,2290,15,1,-8.42,7.51
5115,18429,14,1,-9.3,7.39
5116,4043,14,2,-7.45,7.41
5117,15219,14,2,-8.63,7.98
5118,7318,15,3,-8.7,7.37
5119,4918,15,1,-8.67,7.86
5120,4678,15,1,-8.78,7.44
5121,15865,14,2,-8.24,7.38
5122,15770,15,3,-8.07,7.24
5123,14707,14,1,-9.71,7.38
5124,9352,15,1,-8.45,7.42
5125,17299,14,1,-9.14,7.44
5126,18621,14,1,-8.96,7.63
5127,3575,14,2,-8.46,7.44
5128,2411,14,2,-8.82,7.51
5129,6029,14,2,-8.89,7.4
5130,4678,15,3,-8.87,7.51
5131,17878,15,2,-9.98,7.99
5132,13697,14,1,-8.35,7.32
5133,5349,14,1,-8.88,7.45
5134,12217,14,3,-8.36,7.24
5135,4455,14,1,-7.94,7.86
5136,16835,14,2,-8.47,7.97
5137,10259,14,3,-7.51,7.43
5138,1405,14,3,-9.13,7.55
5139,18679,14,1,-8.76,7.68
5140,17125,14,1,-8.41,7.38
5141,2373,14,1,-8.39,7.45
5142,13224,15,2,-8.01,7.56
5143,9840,15,3,-8.61,7.52
5144,302,15,1,-8.85,7.41
5145,2492,15,2,-8.66,7.28
5146,2868,15,1,-9.52,8.08
5147,16574,15,3,-8.2,7.72
5148,3449,14,2,-9.3,7.34
5149,16370,15,2,-8.55,8.02
5150,4025,14,2,-9.39,7.41
5151,2974,15,2,-8.93,7.37
5152,5913,14,1,-9.26,7.37
5153,5406,15,3,-8.45,7.44
5154,12334,15,2,-8.75,7.57
5155,8812,15,1,-7.51,7.32
5156,8927,14,3,-8.06,7.63
5157,17125,14,2,-8.34,7.45
5158,983,14,3,-7.37,7.36
5159,3656,15,3,-8.26,7.92
5160,1284,15,2,-8.57,7.59
5161,13897,14,3,-9.05,7.48
5162,6052,15,2,-8.75,7.58
5163,1988,15,3,-8.7,7.43
5164,11420,15,1,-9.79,7.96
5165,17074,15,1,-8.64,7.65
5166,18697,14,2,-8.34,7.44
5167,16627,14,3,-8.83,7.49
5168,11818,15,3,-8.21,7.3
5169,11707,14,1,-9.43,7.55
5170,17521,14,3,-9.0,7.72
5171,14090,15,3,-9.06,7.37
5172,11001,14,1,-9.18,7.61
5173,11649,14,1,-8.25,7.39
5174,9514,15,1,-8.82,7.73
5175,12723,14,2,-8.54,7.63
5176,5435,14,3,-9.35,7.52
5177,4294,15,3,-7.88,7.53
5178,947,14,2,-8.56,7.35
5179,3753,14,2,-8.22,7.29
5180,8916,15,2,-7.79,7.6
5181,11002,15,3,-9.38,7.57
5182,10976,15,3,-9.26,7.7
5183,4373,14,3,-8.94,7.53
5184,18346,15,2,-7.99,7.46
5185,14985,14,1,-8.78,7.26
5186,3317,14,3,-8.05,7.37
5187,231,14,1,-8.09,7.29
5188,4607,14,2,-9.66,7.31
5189,16589,14,2,-9.31,7.54
5190,13378,15,2,-8.32,7.52
5191,13670,15,1,-8.23,7.47
5192,17682,15,1,-9.41,7.7
5193,669,14,1,-8.42,7.36
5194,17992,15,1,-9.24,7.48
5195,17969,14,3,-8.49,7.59
5196,14634,15,1,-9.07,7.82
5197,4318,15,3,-8.59,7.41
5198,774,15,1,-7.93,7.53
5199,4773,14,1,-8.88,7.54
5200,2524,15,1,-9.04,7.67
5201,9576,15,3,-8.27,7.2
5202,2799,14,1,-9.57,7.64
5203,17095,14,2,-8.5,7.64
5204,3322,15,3,-7.74,7.52
5205,3753,14,3,-8.21,7.2
5206,8553,14,1,-8.41,7.32
5207,9570,15,1,-7.92,7.09
5208,3385,14,2,-8.92,7.42
5209,13362,15,1,-8.99,7.48
5210,5980,15,1,-8.5,7.49
5211,11268,15,3,-9.62,8.02
5212,10424,15,1,-8.44,7.66
5213,4806,15,1,-7.74,7.02
5214,3324,15,1,-8.13,7.42
5215,14822,15,3,-9.48,7.64
5216,3218,15,1,-9.06,7.43
5217,17260,15,2,-7.39,7.8
5218,3632,15,3,-7.93,7.57
5219,8498,15,1,-7.95,7.56
5220,12033,14,1,-8.96,7.42
5221,10936,15,1,-9.3,7.48
5222,7185,14,1,-8.14,7.4
5223,12218,15,1,-8.65,7.41
5224,2957,14,2,-7.51,7.51
5225,15220,15,1,-8.09,7.72
5226,9649,14,1,-8.63,7.32
5227,4266,15,2,-9.15,7.41
5228,10091,14,2,-8.66,7.59
5229,18164,15,3,-7.65,7.61
5230,12214,15,2,-8.39,7.6
5231,5477,14,2,-9.08,7.3
5232,5208,15,2,-9.44,7.98
5233,3197,14,3,-9.14,7.59
5234,18447,14,3,-8.49,7.28
5235,4352,15,2,-8.62,7.39
5236,13372,15,2,-9.15,7.61
5237,551,14,2,-8.25,7.44
5238,18805,14,2,-8.18,7.39
5239,11067,14,2,-8.41,7.48
5240,6236,15,1,-7.85,7.58
5241,5836,15,3,-9.51,7.53
5242,10941,14,3,-9.3,7.6
5243,4300,15,3,-7.97,7.39
5244,2418,15,3,-9.2,8.09
5245,2958,15,1,-7.92,7.43
5246,6453,14,2,-8.47,7.42
5247,1759,14,3,-8.3,7.4
5248,15865,14,3,-8.3,7.34
5249,4807,14,3,-9.59,7.5
5250,2385,14,1,-9.34,7.68
5251,15381,14,1,-9.19,7.57
5252,16538,15,3,-8.2,7.45
5253,3093,14,3,-8.27,7.36
5254,11840,15,1,-8.13,7.48
5255,10589,14,1,-9.4,7.64
5256,12297,14,1,-7.99,7.25
5257,8962,15,1,-8.96,7.61
5258,17862,15,1,-8.83,7.52
5259,5273,14,3,-7.92,7.64
5260,5370,15,3,-8.97,7.49
5261,9899,14,2,-7.83,7.9
5262,7859,14,1,-8.16,7.59
5263,14294,15,2,-8.46,7.36
5264,15859,14,1,-8.97,7.53
5265,301,14,1,-8.96,7.39
5266,12218,15,3,-8.62,7.41
5267,9382,15,1,-9.73,7.46
5268,15691,14,3,-9.05,7.47
5269,7232,15,1,-8.69,7.74
5270,17197,14,3,-8.28,7.29
5271,8301,14,2,-9.47,7.3
5272,14478,15,3,-8.87,7.53
5273,16541,14,3,-8.72,7.64
5274,7540,15,2,-8.05,7.74
5275,10011,14,3,-8.87,7.36
5276,8553,14,2,-8.33,7.29
5277,18365,14,3,-9.34,7.55
5278,14541,14,3,-8.09,7.17
5279,13604,15,2,-8.83,7.25
5280,4080,15,2,-8.06,7.39
5281,9629,14,3,-9.03,7.51
5282,1181,14,3,-8.99,7.64
5283,7539,14,1,-8.11,7.65
5284,10844,15,2,-10.41,7.79
5285,9630,15,2,-9.07,7.25
5286,12468,15,3,-8.68,7.57
5287,17615,14,3,-8.21,7.45
5288,1677,14,2,-8.58,7.88
5289,7492,15,1,-8.02,7.33
5290,1759,14,1,-8.43,7.58
5291,15364,15,3,-7.66,7.66
5292,17829,14,2,-8.23,7.67
5293,10490,15,3,-8.94,7.8
5294,17121,14,2,-8.22,7.35
5295,11512,15,3,-8.52,7.56
5296,16786,15,1,-9.23,7.65
5297,9190,15,1,-8.83,7.82
5298,17095,14,3,-8.45,7.68
5299,13857,14,1,-8.58,7.61
5300,13010,15,2,-9.03,7.61
5301,10332,15,3,-9.33,7.54
5302,10247,14,2,-9.16,7.32
5303,7083,14,1,-8.79,7.85
5304,12699,14,2,-8.61,7.55
5305,8882,15,3,-8.63,7.18
5306,14163,14,3,-8.6,7.57
5307,1281,14,2,-9.18,7.85
5308,5405,14,2,-8.58,7.45
5309,9729,14,2,-7.49,7.48
5310,3631,14,3,-7.65,7.62
5311,6543,14,2,-8.98,7.45
5312,13502,15,2,-8.89,7.55
5313,15303,14,2,-7.95,7.58
5314,3139,14,2,-7.92,7.27
5315,3995,14,3,-8.12,7.49
5316,165,14,1,-7.97,7.54
5317,3373,14,1,-8.72,7.51
5318,7738,15,3,-8.78,7.5
5319,1667,14,2,-7.78,7.38
5320,14109,14,1,-7.57,7.52
5321,13011,14,2,-8.23,7.62
5322,6398,15,3,-8.34,7.59
5323,7929,14,3,-8.84,7.66
5324,7729,14,1,-8.47,7.49
5325,8308,15,2,-8.56,7.42
5326,3964,15,3,-7.91,7.43
5327,18285,14,1,-8.25,7.4
5328,18504,15,1,-8.65,7.51
5329,10961,14,3,-8.47,7.85
5330,4455,14,3,-8.12,7.85
5331,5979,14,1,-9.4,7.35
5332,5264,15,1,-8.88,7.95
5333,8794,15,2,-9.2,7.55
5334,13148,15,1,-8.64,7.35
5335,18177,14,2,-8.2,7.41
5336,16523,14,2,-8.95,7.29
5337,13097,14,2,-8.23,7.31
5338,3321,14,3,-7.78,7.65
5339,4496,15,2,-9.58,7.53
5340,11178,15,2,-9.65,7.93
5341,3198,15,1,-9.06,7.76
5342,3655,14,3,-7.96,7.63
5343,1599,14,2,-7.71,7.56
5344,746,15,2,-8.8,7.65
5345,4475,14,3,-9.25,7.6
5346,3939,14,2,-8.96,7.4
5347,5756,15,2,-8.64,7.49
5348,11082,15,2,-8.51,7.42
5349,9900,15,1,-7.67,7.91
5350,6044,15,2,-9.23,7.71
5351,464,15,2,-8.42,7.75
5352,15063,14,3,-8.54,7.49
5353,10490,15,2,-8.99,7.79
5354,3797,14,1,-8.6,7.68
5355,3520,15,3,-8.87,7.7
5356,4806,15,2,-8.08,7.22
5357,4295,14,1,-9.39,7.58
5358,15996,15,1,-7.93,8.1
5359,10149,14,2,-7.72,7.69
5360,9470,15,1,-7.95,7.29
5361,6315,14,3,-8.82,7.69
5362,13759,14,3,-8.55,7.41
5363,8124,15,3,-8.74,7.3
5364,18230,15,2,-8.19,7.6
5365,1828,15,2,-9.95,7.62
5366,5629,14,3,-7.92,7.24
5367,643,14,2,-7.89,7.74
5368,13545,14,1,-8.56,7.58
5369,3343,14,3,-8.58,7.55
5370,1302,15,2,-7.53,7.75
5371,12298,15,1,-7.94,7.33
5372,6574,15,3,-9.18,7.49
5373,16494,15,3,-7.86,7.71
5374,6310,15,1,-9.07,7.54
5375,9558,15,3,-7.89,7.96
5376,4808,15,3,-9.18,7.42
5377,16121,14,1,-9.57,7.66
5378,4384,15,3,-9.45,7.34
5379,16639,14,1,-8.34,7.62
5380,17992,15,3,-9.21,7.39
5381,18384,15,1,-8.41,7.97
5382,4225,14,2,-9.36,7.52
5383,1902,15,2,-8.73,7.77
5384,14272,15,3,-8.49,7.39
5385,10845,14,3,-8.79,7.41
5386,9013,14,3,-8.07,7.34
5387,4757,14,1,-8.43,8.17
5388,1733,14,3,-9.67,7.64
5389,9627,14,2,-7.57,7.4
5390,6828,15,2,-7.29,7.54
5391,11908,15,1,-9.14,7.37
5392,11019,14,3,-9.35,7.36
5393,14403,14,1,-8.77,7.65
5394,13769,14,3,-9.09,7.27
5395,4814,15,1,-8.95,7.53
5396,11835,14,3,-9.29,7.38
5397,15152,15,2,-9.18,7.58
5398,16582,15,3,-9.49,7.68
5399,12054,15,3,-8.81,7.34
5400,3237,14,3,-8.58,7.53
5401,4082,15,1,-9.79,7.53
5402,11146,15,3,-8.62,7.67
5403,18258,15,3,-8.77,8.0
5404,17784,15,3,-10.07,7.77
5405,11780,15,3,-8.44,7.65
5406,2698,15,3,-8.46,7.45
5407,16967,14,2,-8.58,7.31
5408,10689,14,1,-9.13,7.41
5409,12178,15,2,-9.65,7.6
5410,17590,15,1,-8.75,7.46
5411,18020,15,2,-8.21,7.53
5412,1654,15,3,-8.68,7.58
5413,16996,15,2,-8.52,7.62
5414,6737,14,3,-7.49,7.19
5415,8436,15,3,-8.61,7.68
5416,1988,15,2,-8.6,7.54
5417,7860,15,3,-8.53,7.69
5418,8124,15,2,-8.72,7.32
5419,17962,15,2,-8.8,7.49
5420,9339,14,3,-8.53,7.66
5421,6300,15,1,-9.27,7.4
5422,2972,15,2,-9.09,7.83
5423,6235,14,3,-8.05,7.22
5424,8648,15,1,-9.39,7.74
5425,17816,15,1,-9.74,7.78
5426,18193,14,2,-8.67,7.99
5427,13047,14,1,-8.23,7.27
5428,358,15,2,-7.47,7.53
5429,14983,14,2,-8.3,7.97
5430,7231,14,1,-9.6,7.68
5431,1942,15,3,-8.74,7.38
5432,16134,15,3,-8.37,7.5
5433,16294,15,1,-8.04,7.27
5434,17282,15,3,-7.94,7.77
5435,5436,15,2,-8.71,7.39
5436,7995,14,2,-8.85,7.36
5437,12853,14,3,-8.97,7.9
5438,5222,15,1,-8.73,7.47
5439,4025,14,3,-9.48,7.46
5440,7848,15,2,-9.58,7.84
5441,14757,14,1,-8.86,7.53
5442,9628,15,3,-7.42,7.58
5443,4210,15,1,-9.07,7.73
5444,17589,14,1,-9.09,7.73
5445,491,14,2,-8.42,7.37
5446,16958,15,2,-8.54,7.42
5447,3084,15,2,-8.65,7.43
5448,9614,15,3,-8.73,7.26
5449,3836,15,2,-8.71,7.49
5450,18666,15,3,-8.34,7.42
5451,1668,15,2,-7.82,7.43
5452,4789,14,1,-8.22,7.48
5453,15792,15,3,-8.78,7.43
5454,12949,14,3,-9.38,7.66
5455,11397,14,1,-8.98,7.32
5456,7475,14,3,-8.74,7.85
5457,5422,15,3,-8.67,7.85
5458,4882,15,2,-8.89,7.65
5459,9425,14,1,-8.32,7.41
5460,4456,15,1,-7.99,8.01
5461,18152,15,3,-9.04,7.38
5462,6372,15,3,-7.72,7.49
5463,17385,14,3,-8.67,7.7
5464,2312,15,1,-9.2,7.6
5465,12216,15,1,-8.46,7.7
5466,14308,15,1,-9.14,7.52
5467,2954,15,1,-8.41,7.44
5468,533,14,3,-9.38,7.69
5469,13332,15,3,-8.35,8.0
5470,3583,14,2,-8.37,7.37
5471,1885,14,2,-8.22,7.74
5472,12861,14,2,-8.21,7.23
5473,3441,14,1,-8.8,7.32
5474,8634,15,1,-9.48,7.66
5475,7002,15,3,-8.18,7.74
5476,17838,15,1,-8.67,7.78
5477,13600,15,1,-8.59,7.55
5478,387,14,3,-8.17,7.59
5479,531,14,1,-8.57,7.47
5480,16711,14,2,-9.05,7.87
5481,4317,14,1,-7.28,7.45
5482,14599,14,1,-8.59,7.84
5483,13996,15,3,-9.13,7.26
5484,16939,14,2,-9.17,7.68
5485,13548,15,1,-7.7,7.3
5486,15381,14,2,-9.33,7.44
5487,9473,14,3,-8.35,7.43
5488,1337,14,1,-8.36,7.73
5489,8735,14,2,-8.44,7.34
5490,1600,15,3,-7.62,7.67
5491,17126,15,2,-8.62,7.52
5492,9181,14,1,-7.63,7.48
5493,12479,14,2,-8.91,7.52
5494,5162,15,2,-9.23,7.51
5495,2296,15,1,-8.66,7.38
5496,5771,14,3,-9.67,7.37
5497,12479,14,1,-8.88,7.5
5498,16524,15,2,-9.51,7.53
5499,15326,15,3,-8.46,7.87
5500,16549,14,3,-9.19,7.38
5501,650,15,2,-8.69,7.31
5502,14028,15,1,-8.18,7.43
5503,16939,14,1,-9.26,7.61
5504,18348,15,3,-9.42,7.78
5505,1708,15,3,-9.21,7.57
5506,4239,14,2,-8.21,7.27
5507,986,15,2,-9.07,7.78
5508,2300,15,3,-7.61,7.33
5509,5346,15,3,-8.57,7.9
5510,6696,15,1,-8.97,7.71
5511,16572,15,2,-7.03,7.49
5512,18651,14,1,-8.07,7.7
5513,6952,15,3,-8.58,7.43
5514,9958,15,3,-7.8,7.6
5515,4239,14,3,-8.26,7.27
5516,4170,15,1,-8.61,7.55
5517,1173,14,1,-7.61,7.43
5518,1734,15,3,-9.31,7.53
5519,18025,14,3,-9.0,7.39
5520,7486,15,1,-8.01,7.37
5521,12784,15,3,-9.57,7.24
5522,5618,15,1,-8.27,7.39
5523,15450,15,2,-8.68,7.46
5524,5499,14,3,-8.16,7.23
5525,18611,14,1,-9.43,7.51
5526,8155,14,1,-8.83,7.43
5527,18675,14,2,-8.18,7.5
5528,1901,14,1,-8.2,7.22
5529,966,15,2,-8.88,7.45
5530,6514,15,3,-9.42,7.52
5531,3844,15,1,-8.61,7.67
5532,12097,14,2,-8.77,7.63
5533,1374,15,2,-8.1,7.51
5534,11907,14,2,-8.95,7.43
5535,13452,15,1,-7.16,7.47
5536,4777,14,2,-9.56,7.39
5537,3324,15,2,-7.94,7.33
5538,5213,14,2,-8.26,7.53
5539,17458,15,3,-9.0,7.64
5540,6343,14,2,-8.72,7.55
5541,5290,15,3,-8.47,7.41
5542,12285,14,1,-9.5,7.51
5543,321,14,3,-8.67,7.74
5544,7100,15,3,-8.97,7.66
5545,1881,14,3,-8.13,7.18
5546,4671,14,2,-8.17,7.54
5547,16712,15,3,-8.82,7.76
5548,519,14,3,-9.7,7.32
5549,4587,14,2,-8.19,7.61
5550,1678,15,1,-8.36,7.67
5551,15677,14,1,-8.28,7.91
5552,15917,14,1,-8.56,7.58
5553,18561,14,1,-7.93,7.77
5554,11803,14,2,-8.48,7.28
5555,3709,14,2,-8.67,7.88
5556,465,14,1,-9.49,7.43
5557,13750,15,2,-8.91,7.43
5558,18285,14,3,-8.24,7.29
5559,6499,14,1,-8.35,7.35
5560,7206,15,2,-9.34,7.55
5561,3093,14,1,-8.46,7.52
5562,10890,15,1,-8.63,7.63
5563,256,15,3,-9.34,7.28
5564,7301,14,2,-8.55,7.18
5565,10010,15,1,-8.94,7.58
5566,7302,15,1,-8.0,7.46
5567,18347,14,3,-9.08,7.73
5568,10633,14,2,-8.2,7.33
5569,766,15,1,-8.56,7.17
5570,17521,14,2,-8.94,7.63
5571,10010,15,3,-8.87,7.56
5572,17105,14,3,-8.75,7.34
5573,6535,14,3,-8.92,7.5
5574,18295,14,1,-8.35,7.49
5575,14574,15,1,-7.29,7.42
5576,16488,15,3,-9.03,7.54
5577,13518,15,1,-8.33,7.33
5578,6323,14,2,-9.04,7.53
5579,5566,15,3,-9.2,7.66
5580,9936,15,2,-8.69,7.43
5581,1506,15,2,-9.36,7.62
5582,10677,14,2,-8.13,7.33
5583,16885,14,3,-9.29,7.65
5584,2304,15,3,-9.93,7.82
5585,8156,15,1,-8.8,7.31
5586,14478,15,2,-8.48,7.22
5587,5617,14,2,-8.45,7.51
5588,7137,14,3,-8.0,7.25
5589,14307,14,3,-8.88,7.42
5590,2698,15,1,-8.35,7.29
5591,11700,15,1,-7.69,7.31
5592,7704,15,1,-9.64,7.58
5593,18750,15,2,-7.71,7.34
5594,15904,15,3,-8.66,7.79
5595,10992,15,2,-8.94,7.48
5596,17627,14,1,-7.82,7.47
5597,11869,14,2,-8.89,7.64
5598,16937,14,3,-8.24,7.21
5599,1021,14,3,-8.77,7.42
5600,636,15,2,-8.99,7.47
5601,3260,15,2,-8.85,7.57
5602,5520,15,2,-8.77,7.53
5603,12827,14,3,-8.43,7.97
5604,12142,15,1,-9.41,7.65
5605,3173,14,2,-7.49,7.5
5606,5341,14,2,-8.15,7.19
5607,12664,15,1,-8.14,7.65
5608,8022,15,3,-8.55,7.66
5609,9242,15,3,-8.57,7.56
5610,7402,15,3,-7.88,7.36
5611,3318,15,1,-8.8,7.56
5612,9990,15,1,-7.66,7.35
5613,2373,14,2,-8.15,7.36
5614,14874,15,3,-7.6,7.32
5615,123,14,2,-7.82,7.35
5616,16689,14,3,-8.14,7.38
5617,18094,15,3,-9.03,7.53
5618,1757,14,2,-8.2,7.3
5619,9543,14,3,-8.61,7.55
5620,18656,15,3,-8.97,7.36
5621,1941,14,1,-8.99,7.84
5622,2364,15,3,-9.14,7.66
5623,4329,14,3,-8.8,7.31
5624,14300,15,3,-9.11,7.75
5625,3697,14,3,-8.78,7.47
5626,12482,15,1,-8.35,7.47
5627,18395,14,1,-8.71,7.62
5628,5350,15,1,-8.91,7.55
5629,16687,14,1,-8.37,7.33
5630,4752,15,1,-7.91,7.14
5631,6425,14,1,-9.18,7.55
5632,5432,15,2,-8.28,7.33
5633,6767,14,2,-9.2,7.35
5634,12663,14,1,-8.22,7.6
5635,5841,14,3,-8.42,7.62
5636,12484,15,3,-9.14,7.45
5637,6082,15,3,-8.62,7.62
5638,9566,15,1,-8.37,7.42
5639,9086,15,2,-9.37,7.68
5640,12540,15,2,-8.18,7.4
5641,12987,14,1,-9.1,7.66
5642,10259,14,2,-7.61,7.48
5643,12047,14,2,-8.74,8.06
5644,14107,14,1,-8.14,7.56
5645,750,15,1,-8.46,7.53
5646,4435,14,3,-9.24,7.64
5647,15151,14,1,-9.2,7.6
5648,5662,15,2,-8.49,7.85
5649,12432,15,3,-8.29,7.42
5650,18233,14,2,-8.53,7.84
5651,8736,15,2,-8.94,7.59
5652,2345,14,2,-8.37,7.35
5653,14308,15,2,-9.1,7.45
5654,4918,15,3,-8.67,7.92
5655,2662,15,1,-9.3,7.59
5656,7574,15,1,-8.64,7.69
5657,11419,14,1,-9.12,7.35
5658,11688,15,3,-9.25,7.75
5659,2462,15,2,-8.93,7.64
5660,11737,14,3,-9.02,7.67
5661,15691,14,1,-8.28,7.5
5662,8307,14,2,-8.16,7.38
5663,7574,15,3,-8.63,7.78
5664,2535,14,2,-8.64,7.49
5665,10785,14,2,-7.63,7.29
5666,363,14,1,-9.01,7.48
5667,10800,15,1,-7.69,7.44
5668,15736,15,2,-8.07,7.55
5669,3620,15,3,-8.24,7.32
5670,4877,14,3,-7.95,7.23
5671,6671,14,2,-8.58,7.53
5672,17729,14,2,-8.31,7.35
5673,4556,15,2,-8.6,7.64
5674,16656,15,1,-8.78,7.76
5675,4510,15,3,-8.34,7.49
5676,6319,14,1,-7.83,7.71
5677,5126,15,1,-10.11,7.76
5678,9664,15,2,-8.48,7.91
5679,5101,14,2,-9.13,7.74
5680,9358,15,3,-8.23,7.82
5681,3163,14,1,-8.46,8.04
5682,9913,14,1,-8.82,7.29
5683,2609,14,1,-7.71,7.64
5684,8566,15,1,-8.46,7.5
5685,10419,14,1,-7.96,7.35
5686,12936,15,3,-9.18,7.68
5687,6309,14,2,-9.18,8.06
5688,8712,15,1,-9.0,7.8
5689,17925,14,3,-8.61,7.49
5690,133,14,2,-9.53,7.51
5691,3324,15,3,-7.99,7.69
5692,8246,15,1,-9.42,7.62
5693,12792,15,1,-8.26,7.37
5694,8030,15,1,-7.45,7.39
5695,15994,15,1,-7.99,7.56
5696,4299,14,2,-8.19,7.36
5697,2146,15,2,-8.71,7.58
5698,8554,15,1,-8.37,7.47
5699,2004,15,1,-8.72,7.64
5700,2263,14,1,-8.4,7.68
5701,8436,15,1,-8.56,7.5
5702,11746,15,2,-9.05,7.51
5703,13197,14,2,-7.86,7.7
5704,3037,14,1,-8.33,7.44
5705,2892,15,3,-9.84,8.06
5706,12568,15,1,-8.56,7.36
5707,7804,15,3,-9.44,7.43
5708,9514,15,3,-9.08,7.43
5709,12449,14,3,-8.28,7.46
5710,3844,15,2,-8.71,7.67
5711,12115,14,3,-9.51,7.53
5712,232,15,2,-7.68,7.38
5713,16291,14,3,-8.31,7.5
5714,3172,15,2,-8.04,7.48
5715,18508,15,3,-7.25,7.37
5716,2329,14,2,-9.31,7.47
5717,1777,14,1,-9.15,7.25
5718,5698,15,1,-8.65,7.55
5719,12306,15,3,-8.3,7.48
5720,2147,14,2,-8.16,7.38
5721,7156,15,2,-7.96,7.39
5722,8303,14,1,-9.1,7.54
5723,15665,14,3,-9.34,7.53
5724,13563,14,3,-7.77,7.11
5725,12022,15,2,-8.22,7.48
5726,17309,14,3,-9.27,7.39
5727,7239,14,3,-9.04,7.25
5728,10975,14,1,-8.4,7.61
5729,11268,15,1,-9.6,7.95
5730,6785,14,2,-8.92,7.53
5731,2374,15,3,-8.38,7.45
5732,750,15,2,-8.34,7.67
5733,14574,15,3,-7.33,7.38
5734,574,15,3,-8.4,7.45
5735,14745,14,1,-9.25,8.04
5736,11973,14,2,-8.9,7.44
5737,9369,14,1,-9.08,7.7
